,0
316,-6.401647739989467
317,161.31844261660302
318,103.84013705309238
319,234.3023423666458
320,-59.04105927374428
321,-33.05666082335228
322,160.55434962008457
323,-34.125591989278114
324,-72.69595907278823
325,-38.45798002458742
326,-2.9331081100621
327,101.89591082063599
328,-65.78132499637914
329,-19.361289748988
330,-84.32370997763243
331,187.50375671701823
332,25.030691847997428
333,-84.30406719672244
334,-52.319877688813726
335,197.49804370482212
336,-47.896025105361126
337,90.27262268485022
338,56.604783166186735
339,41.73859370039733
340,-86.37313139722725
341,9.785338232213492
342,32.53712886875302
343,-39.32611507457536
344,-17.271598046970276
345,-27.72802305369492
346,-77.02880639371293
347,-46.14983308358931
348,-85.018597219995
349,2.3303169263499663
350,0.4020140301977072
351,-81.20035761519144
352,-75.4681778166282
353,-74.4784888816236
354,-9.20358205704286
355,-73.16949843580873
356,-82.88210689955066
357,48.578547644317545
358,-80.9716635505479
359,-65.93695032778089
360,1.1469270232789983
361,-62.03800929922855
362,-21.208713534945844
363,-84.98858138235231
364,-18.54928978091327
365,-34.479985160766354
366,0.6099890905913941
367,74.73150598143286
368,-48.249144537114525
369,300.2792239430066
370,-66.0914486705675
371,17.397060539794758
372,-1.953649862743277
373,-31.702328797458303
374,-48.097307398259936
375,-35.67953063314952
376,29.74309172937129
377,-84.05304992670371
378,-49.24474089532964
379,-67.95105660814353
380,151.31869004267904
381,38.75582851383265
382,-54.55452322941783
383,-80.80904620407202
384,4.764023884464372
385,16.600860645373402
386,-78.74468798479657
387,69.39227494847755
388,-88.80730564851862
389,-73.01105688825967
390,-84.50081271019705
391,1.6618898086462348
392,-66.10388085101141
393,-26.540895583751034
394,-30.661903101382375
395,-61.688848706385514
396,22.192948304057754
397,14.579006608081942
398,187.92130096514995
399,-55.47950518778386
400,136.41697153085045
401,127.72527496263531
402,113.12777959388904
403,-2.9971680063362585
404,-62.05998941707426
405,-59.63041150676909
406,-66.35922200655254
407,37.14971255719062
408,-1.7251779532095282
409,81.6646009027286
410,-14.729069250101588
411,-37.01561995643425
412,-48.613583705459035
413,-10.669695058711586
414,-71.23574192969356
415,-79.02976048897584
416,-8.881014405567
417,-79.78086993110466
418,300.2792239430066
419,94.8029534663469
420,37.61001670612769
421,139.88047665536047
422,-61.24123782462694
423,76.38766759549505
424,-62.77470449947828
425,-84.55357267544856
426,151.29489564294485
427,35.11458286640732
428,-76.41357787171032
429,138.89583205157246
430,-51.442696934153645
431,-58.04882091499405
432,-63.71049106795428
433,-75.87094051281302
434,-69.84482842019924
435,143.67785248952424
436,-30.127908439277665
437,-39.530901705996065
438,-22.821772916600224
439,80.99581918790882
440,62.96753697437099
441,51.21364520795426
442,-47.573861727216666
443,-19.73684338469608
444,-73.57250482770189
445,-83.11103028952247
446,-79.80916641053466
447,-41.639850012375746
448,-80.92301950504886
449,161.31844261660302
450,-61.304849161166246
451,-32.71584030040684
452,-32.89920648651959
453,-29.740034983306487
454,-72.80143722786747
455,143.6769027321058
456,6.696407313532157
457,-82.71285433851028
458,-11.159425168908713
459,-2.6865378669681435
460,-47.93820501957779
461,61.71675043344045
462,-82.0093899437928
463,80.8446080544263
464,-58.8409979216368
465,223.72005151578296
466,-32.99016672420999
467,-35.59553196216003
468,-86.17909556399394
469,-83.77244812152608
470,-80.92379916530011
471,-24.98060449208276
472,72.55498058493247
473,183.43919045655454
474,-47.47775530693045
475,-57.77738400946444
476,-85.19500157477306
477,133.47096498956472
478,57.85566171980931
479,94.2861801894913
480,101.89591082063599
481,7.431701709614732
482,-52.25577721091425
483,-84.43701646948243
484,-14.773409701135419
485,-80.62324861446282
486,-48.262615141807316
487,-68.60349006395775
488,-60.84853921297603
489,-6.554747186359977
490,220.11289045799666
491,-48.24387912563957
492,12.566723050372515
493,-70.18274070853543
494,-40.585571451696204
495,-82.88210689955066
496,126.88163793109
497,-79.9629713988056
498,-30.26057617163506
499,54.98220650793806
500,-40.96776714085733
501,-68.49434922156098
502,-84.92452527836478
503,106.97157084354619
504,67.42997333022586
505,-44.383227680948444
506,122.95238278261607
507,-15.858734411871083
508,-4.911486002352799
509,-34.871951532649256
510,58.1613358258711
511,-17.966367532311228
512,-45.928404917803604
513,68.73183206178038
514,-30.26057617163506
515,-83.36304287360925
516,14.040912285901802
517,-70.92945881384307
518,-86.3019022780486
519,-62.66968316734079
520,-77.68748565696258
521,-1.123288830402532
522,23.22458923153473
523,-14.739146049792149
524,-80.43689139073112
525,-14.739146049792149
526,-27.62124191382966
527,45.12452216964881
528,-59.713926518453015
529,-57.09886190673496
530,-75.93880500977707
531,0.2179675034027394
532,-70.78122652581591
533,-84.75904142120446
534,-81.80785573993748
535,-3.1223162490579455
536,242.536467696265
537,-82.03456053955793
538,-49.246188742095356
539,-73.92937900027155
540,-82.0071378693342
541,-78.29903054312842
542,-39.027403929140725
543,31.677662932938578
544,-84.20097382406227
545,-59.72544626313771
546,-9.337301172694843
547,170.41368645554056
548,51.18858456174142
549,7.799181942687074
550,-83.297999135147
551,-65.72854626682377
552,-7.139023005648369
553,-74.04440484089746
554,-57.714388499283054
555,32.5057698491163
556,-75.20412418241132
557,-31.702328797458303
558,-78.14803245546278
559,300.2792239430066
560,187.50375671701823
561,-52.20396078831919
562,97.90492993958317
563,146.79570536364716
564,101.89591082063599
565,16.600860645373402
566,-41.310594444398134
567,-83.0837748693014
568,-22.32877615945138
569,2.3657407935282637
570,-22.41549298442328
571,219.11471337165995
572,-84.56982449430853
573,-33.69110515359772
574,25.123746155550116
575,-65.6285352131254
576,-35.34407484322646
577,-38.30798271303177
578,9.960645660435091
579,63.88876803248021
580,-60.984805578243396
581,63.47621825040328
582,29.71812394318207
583,172.3888045171268
584,19.251499098988987
585,-81.6006796515943
586,-15.94349358288503
587,-24.69266649085098
588,-8.91226785545705
589,-13.225781669478204
590,35.67321396684922
591,72.83736787071489
592,-80.78365720302851
593,-39.83845881488168
594,-43.22265805591143
595,-3.276929394896329
596,160.55434962008457
597,-58.869291417980556
598,-9.75326688189117
599,-0.9548248028812409
600,-78.4656037369863
601,170.9812242190036
602,179.50790219496403
603,-21.504452624144506
604,-85.36312022138692
605,6.944010492533755
606,42.15262396053369
607,-11.662857196020381
608,-51.17325471546239
609,-68.08567888911963
610,78.8645565092285
611,-86.91098303786467
612,-48.89893861835498
613,105.9104503742248
614,-51.932745753087644
615,-52.937325125759344
616,-82.05180982068646
617,-32.13527116796539
618,-74.03951793083192
619,22.44574693522913
620,-30.26057617163506
621,-0.8206183951487062
622,-86.79424299047217
623,-85.20277391379942
624,-55.62823925517934
625,-43.70962034615135
626,0.8749039838414124
627,81.56331991427179
628,-51.32649143168663
629,16.453666165777115
630,174.07807617426624
631,36.677242218125386
632,-83.50776418469263
633,20.57825710307985
634,-51.08663422263807
635,106.97157084354619
636,-81.45089828683308
637,0.34028933361143526
638,50.91314491355497
639,-11.159425168908713
640,31.388245394199366
641,-50.929903404266945
642,-29.40417654617689
643,64.6914680454719
644,-71.76747899878154
645,-34.88873457597449
646,106.7634711672683
647,-48.24387912563957
648,-31.74310990777254
649,-74.43330273462517
650,-78.68521191963777
651,-7.139023005648369
652,-85.37658180013142
653,-7.601294754609139
654,-53.327163763336465
655,-49.155320081366675
656,-77.83365335602693
657,-56.61184587694294
658,-36.32094904319815
659,4.740532672759
660,-84.50562222198262
661,-71.28061534488249
662,-74.076034031841
663,-42.58168484753404
664,-61.03010831535398
665,300.2792239430066
666,-12.625549796294479
667,-75.32137728819356
668,-48.24387912563957
669,85.48684694243926
670,180.0891907787725
671,-36.280484059246014
672,-33.52643874247073
673,-83.01282048209758
674,179.32320945238115
675,-51.872410149200974
676,-84.20090279400725
677,-8.917421454828139
678,-24.997212547453685
679,-31.702328797458303
680,-84.17258969844856
681,48.62264803156036
682,-80.95739242005293
683,-19.14927175833225
684,-84.31616005414186
685,-24.192118615459165
686,-48.29702195253095
687,-78.40981856551578
688,-26.46554558052074
689,-49.406209736265154
690,91.81284433910108
691,-71.71198472955582
692,159.48560538762723
693,103.54285095623032
694,186.45934339263542
695,171.73095635616653
696,122.41355307769109
697,22.76623399722185
698,-44.62974296759874
699,-75.61566466445916
700,90.97652168343241
701,-70.55009628830798
702,-76.82786013505545
703,-26.033023851162444
704,-64.58179410291055
705,-60.230978678787466
706,-9.086724622475483
707,61.00912620036523
708,101.89591082063599
709,29.57099836562062
710,171.08415399302658
711,125.6562474854985
712,-68.86429428941854
713,-23.201836721562806
714,20.641126800525203
715,-85.24568522827009
716,-47.47810248333952
717,-31.71811494028665
718,-6.211910762253502
719,-86.06487552570889
720,-23.83962300273218
721,-73.65671979187356
722,-80.53840035150421
723,-22.607098794175158
724,234.3023423666458
725,-82.29725928940489
726,-23.709856185034674
727,4.896419718311967
728,36.425676374503674
729,-71.71689982572796
730,66.91418265446653
731,94.8029534663469
732,135.02347515796578
733,-38.69656270681509
734,2.3321562206869233
735,-60.3510836145351
736,-67.92573639037016
737,18.5613848268329
738,-78.66999844341919
739,43.83602299876154
740,-72.9470934089832
741,-78.84478374783092
742,-61.13207202084998
743,219.11471337165995
744,-80.92379916530011
745,-62.760005016964755
746,-20.780135453940847
747,-63.140641197755826
748,-41.09124670725946
749,-61.6246937959446
750,-80.09547510748358
751,161.31844261660302
752,-80.91052568938562
753,-60.96563646329651
754,-32.45709926311308
755,-66.13512942279408
756,210.264452627824
757,89.75435185995569
758,-54.56434655772346
759,80.53687436593223
760,-57.60693749787519
761,-16.39947384772074
762,109.50262790670355
763,60.874418290898774
764,206.31396881226806
765,-85.66226336333877
766,-61.93725432709731
767,38.39822970211883
768,-40.70037067316699
769,171.73095635616653
770,78.83678362371134
771,68.11269583937334
772,69.24576786032901
773,-85.6860262784463
774,-57.29201984765232
775,-26.401516038490573
776,6.925733952110624
777,-10.097856719768908
778,7.96264650433446
779,-78.0552544237384
780,-61.24609630586051
781,160.55434962008457
782,-10.864399786768004
783,190.90305773824488
784,-72.9161341245394
785,180.0891907787725
786,37.441481251734686
787,72.38301248347808
788,33.86990384660096
789,-78.75267731241505
790,37.296916291396506
791,-24.367407982420872
792,-84.15035561721983
793,36.11880789861106
794,215.31243568733996
795,264.43487863296804
796,-26.785803383248478
797,-14.739146049792149
798,114.66792215731884
799,-14.162358160722379
800,20.919873573467957
801,-79.56850682544288
802,-8.200036795727174
803,-55.78779290155679
804,93.22133136344196
805,-3.396666200076755
806,-50.35832410739391
807,-25.950289258243416
808,-50.033673367919675
809,-84.69984763549657
810,-81.28395386488766
811,-37.41421248661577
812,-32.121376416360306
813,-27.368914248529265
814,-79.01443659412259
815,45.853221063503895
816,-28.49819440605674
817,3.9674409392790193
818,136.4656376107241
819,-82.23928844059196
820,31.571988379363802
821,54.12236312222294
822,-30.26057617163506
823,161.5031353591859
824,-11.389103900364262
825,-82.30579415174321
826,-39.663407816516504
827,-29.740034983306487
828,11.028522642228571
829,70.73550051106488
830,80.53687436593223
831,183.43919045655454
832,-52.66335121142986
833,-82.02598346223762
834,20.93170864051139
835,71.143065101998
836,-41.1907522789996
837,-67.30197623451924
838,-28.497201185789475
839,-84.31449904898234
840,72.79969804353738
841,-61.34332513526025
842,-67.80211700791536
843,-75.47233864887353
844,23.77397230454811
845,-11.159425168908713
846,-28.554148468964506
847,-80.40209897096383
848,-82.27363647376895
849,108.75710595991029
850,-81.93961149957961
851,-65.64790255786565
852,-52.195130219021955
853,-85.98359583534972
854,-85.26981837762034
855,-16.189301232363462
856,-77.83840530113662
857,-44.58486935605939
858,98.65110813026979
859,-13.179009410026355
860,126.88163793109
861,-5.4321845455505295
862,-79.35405276801433
863,-55.62728949776088
864,-74.29883483488607
865,-55.6291890125978
866,-32.34403548389988
867,-54.774382717480364
868,-83.10177073626645
869,-68.38338836592702
870,-36.534870909290724
871,227.94068133775042
872,-83.60338613200462
873,-84.7719932028946
874,-16.292236018654588
875,14.174779951595431
876,-11.965260314306457
877,95.22244083796288
878,-55.866394383128544
879,-27.876807079864566
880,-1.3410068562583004
881,-85.86358765242875
882,6.992919948931441
883,-73.93021123369209
884,-18.059915006570723
885,-59.046324114857676
886,-53.25820862050381
887,201.0894377122672
888,-4.368752617405568
889,101.10169827416456
890,179.0317983862777
891,18.029607245113002
892,27.60808669698782
893,159.48560538762723
894,-60.94854883772865
895,-46.38046157246331
896,-55.04609224045954
897,-80.03574284367257
898,-70.75182799124018
899,-48.24387912563957
900,187.92130096514995
901,37.533082182815974
902,18.43940681289169
903,-33.349020972080815
904,-21.202506787579914
905,93.55408462253813
906,-80.20494985197163
907,-4.915883937412536
908,-29.88011968078144
909,136.63077414433002
910,178.80268385736775
911,75.78813881626759
912,88.34614773605274
913,-65.32406568366866
914,-22.607098794175158
915,-84.54853729349907
916,-79.8513814576338
917,-84.16765704310653
918,1.266756176177494
919,-45.77570569453587
920,-47.14724474470119
921,90.06491814845852
922,-71.45685257806862
923,70.18466540999698
924,96.45619573957066
925,-74.49069657020362
926,-57.895893246507285
927,1.5112904351369727
928,12.037367420328975
929,-71.62111074386905
930,-68.51740588962355
931,-78.31348504637498
932,76.38766759549505
933,-83.19116897583727
934,-69.47292766267297
935,-63.8962381221062
936,-79.8221424044847
937,-42.27978228682176
938,17.48838753778924
939,54.97484885326032
940,-44.22118177667662
941,-42.53616927313302
942,-72.02225446824617
943,-30.315398028058034
944,-61.827382967488624
945,-84.34743393055727
946,-87.17584793633547
947,-25.634920873820793
948,-51.10752586068696
949,-75.93280845436843
950,-21.522840755858443
951,-28.33006691456928
952,-49.93664580396397
953,7.419412839577061
954,7.4513585554373645
955,-64.12711323295109
956,-59.41210400736225
957,-32.06527176578043
958,-77.30609664026943
959,-81.00500111285776
960,-71.99927320983723
961,-29.851209204982215
962,-72.78059685549204
963,332.5110914983574
964,185.38522093098527
965,159.48560538762723
966,-16.578024220701295
967,65.14204882592905
968,20.60320038971174
969,106.97157084354619
970,-69.8173100817319
971,47.29054300067049
972,-83.14640902655525
973,-78.04307760649438
974,56.17501202084817
975,49.93572377795472
976,-24.538324193839596
977,78.83678362371134
978,10.292228188435326
979,-47.20409463344544
980,-46.65281341112977
981,-85.21914897085311
982,-42.94280601686812
983,-46.64154173833446
984,-76.53685702152515
985,-54.366392248779945
986,3.2053088116522264
987,30.193571205602264
988,-82.0340303915414
989,12.005112318417247
990,-62.54007044447343
991,-78.46856445047702
992,-4.239961789594064
993,-5.181078965008139
994,-27.160648761456294
995,187.92130096514995
996,-78.01842325553905
997,-5.685616721962383
998,-27.077156960878522
999,-55.502385894550635
1000,-67.48382898860939
1001,2.5006410257421945
1002,-59.34225145150259
1003,-1.688139513715009
1004,-84.7436391361739
1005,-82.0585034678891
1006,-76.9642612261962
1007,-76.84847795884966
1008,-84.05880807565602
1009,23.672455545099258
1010,-83.63900885073916
1011,-30.210021860072057
1012,-20.968037468088973
1013,-32.656013212484964
1014,147.36549351232077
1015,-14.252161092405002
1016,-62.811962493546226
1017,-82.90764047272391
1018,-22.607098794175158
1019,-78.62378653543843
1020,37.296916291396506
1021,64.41046882946921
1022,274.42701456627555
1023,32.534678822505334
1024,-11.159425168908713
1025,219.11471337165995
1026,-62.169824500651906
1027,-84.76458749353827
1028,-44.275969073470165
1029,159.0713936967907
1030,-73.62714914729258
1031,-47.90844758429617
1032,106.97157084354619
1033,-8.291462177175772
1034,-55.33298873425076
1035,132.10881320965717
1036,-61.4833255216995
1037,-84.58768368393207
1038,-73.28823949372645
1039,-28.329053211729583
1040,25.030691847997428
1041,-77.60333734938101
1042,-42.33339689657065
1043,134.52043335805118
1044,1.6864474378722993
1045,-63.246299625746175
1046,-76.00914318757073
1047,220.11289045799666
1048,-77.6949473120466
1049,-81.5064416098416
1050,6.130323084618355
1051,14.88580911923495
1052,5.65335904379524
1053,-65.78088545400763
1054,42.750413021312546
1055,-43.65356774527271
1056,-66.62361449816048
1057,17.389441621568267
1058,9.528785936637655
1059,-7.282209870385558
1060,-80.25072469266232
1061,-84.74954116019352
1062,-83.01841650844212
1063,-25.788000242531805
1064,-68.37598859878328
1065,-58.03737689295666
1066,-29.21493112306262
1067,-66.15790255464286
1068,-85.19444702138443
1069,36.160253027443474
1070,-57.94361815290437
1071,-35.443914678702356
1072,25.030691847997428
1073,-71.55937347208896
1074,8.40224316309084
1075,-9.45011599910334
1076,61.94686060349626
1077,-77.36577504991736
1078,-73.7833298761865
1079,16.83053937682895
1080,-27.537384004266965
1081,-54.86528968244088
1082,56.98250402385129
1083,206.31396881226806
1084,-30.975878519110964
1085,-64.38428139161326
1086,-40.36490851831627
1087,-84.24393137012198
1088,-55.7274982738143
1089,101.1071366691735
1090,-48.716267575152486
1091,52.38805550130574
1092,77.97886136559109
1093,-82.61991209481172
1094,15.645349568199169
1095,13.110560576686801
1096,-51.97318287343558
1097,1.201350537566454
1098,159.48560538762723
1099,-59.783260042773406
1100,2.7192266709946207
1101,-17.8666802589603
1102,-79.0912750745361
1103,-44.41510746046797
1104,-40.03183072659867
1105,-83.01698006902387
1106,-75.43422591972121
1107,-73.01208092115338
1108,75.9282034597112
1109,-82.2451778699744
1110,-71.72177238419796
1111,-84.26212060942923
1112,-46.762751139241615
1113,81.17301648680623
1114,-16.031684025101487
1115,171.08779628934968
1116,332.5110914983574
1117,-86.91098303786467
1118,47.435650330478744
1119,187.50375671701823
1120,-67.77617992520125
1121,3.7304471409152957
1122,-4.986411198312479
1123,-68.93900220268102
1124,-70.6515690190109
1125,-27.308202038895015
1126,-52.25577721091425
1127,126.88163793109
1128,74.90189994272912
1129,-67.75968595617279
1130,69.78715511945411
1131,-35.39681250463786
1132,171.73095635616653
1133,-34.14738466630257
1134,161.31844261660302
1135,-21.585677801102655
1136,-64.31531735156466
1137,-74.77459128210373
1138,-25.32929894007275
1139,78.83678362371134
1140,-52.25577721091425
1141,36.62356824227761
1142,190.9259614960961
1143,-67.25829710728198
1144,31.18353970495276
1145,-46.37051381331134
1146,-44.745258376073714
1147,-79.20287406443578
1148,-38.71352685026407
1149,-76.56755276919685
1150,-86.10039037872356
1151,-86.60914033304466
1152,32.5953248379737
1153,-84.47879069188305
1154,-73.6896824486325
1155,4.845616014500513
1156,-46.14462013322559
1157,-43.93994893434135
1158,62.891084497102405
1159,-2.31114334224801
1160,-85.88948906949591
1161,106.97157084354619
1162,92.01183919443618
1163,80.53687436593223
1164,-40.36490851831627
1165,152.09026517373945
1166,78.00513007558052
1167,-67.38414159835375
1168,-79.39846097195978
1169,-64.1212791702931
1170,-30.729466021569827
1171,4.594424544985426
1172,-83.77946711918192
1173,26.23283567047303
1174,67.1719286336777
1175,-77.91824508232077
1176,-76.00914318757073
1177,-70.24171732545997
1178,-50.20471901894449
1179,-46.14983308358931
1180,-75.32997842320246
1181,-81.20871872543776
1182,27.518466302508806
1183,-66.32786414753585
1184,-18.73078408905322
1185,292.04776649384013
1186,-13.757694970477194
1187,-69.2381001233413
1188,-74.97397429618582
1189,16.83053937682895
1190,18.000177130898766
1191,60.98082239826259
1192,45.30145628521097
1193,-85.54393216419295
1194,-81.07231862233364
1195,3.659011736627919
1196,-0.29466946422277246
1197,-21.73810110354657
1198,0.1397093021404328
1199,-74.95048733701424
1200,-81.47082738629958
1201,9.181093352830272
1202,34.306051490090965
1203,44.75668039577168
1204,-54.774382717480364
1205,-86.31713296932466
1206,-80.70528179614092
1207,-44.881044200255715
1208,-82.76709742558354
1209,-79.03844365683418
1210,205.62481022172884
1211,-57.16962589735497
1212,31.620543148595527
1213,130.93327704095802
1214,-2.6865378669681435
1215,25.47913257462499
1216,141.7448000928696
1217,-72.72366236023967
1218,-75.43505637350786
1219,-43.69186341876957
1220,-35.32263345975127
1221,-13.953896414283355
1222,-48.24387912563957
1223,78.5962540469898
1224,-24.367407982420872
1225,41.25277206550502
1226,172.61144877945605
1227,66.42089424584185
1228,216.7754556929536
1229,-74.80826955651348
1230,168.79944682603414
1231,-84.87406748779686
1232,-75.16826975906856
1233,-82.7745980311249
1234,-26.825444966255606
1235,108.04943618823476
1236,46.4383766220378
1237,-1.4733849674083623
1238,15.303299868726898
1239,-80.78439651564351
1240,-79.77915361546823
1241,-56.25004900215876
1242,-73.8422495763179
1243,41.125600731046106
1244,78.83678362371134
1245,-51.00269101842515
1246,-11.389103900364262
1247,-82.37569431152107
1248,-80.8860787576728
1249,106.72703784425384
1250,-4.406280233660521
1251,-52.25577721091425
1252,-78.44521017658394
1253,-29.804845251602643
1254,68.82215797499072
1255,-57.82781385917111
1256,-63.00467587032848
1257,24.82094549712652
1258,17.48838753778924
1259,12.925043083208895
1260,16.83053937682895
1261,-79.617462468264
1262,17.85833206072481
1263,-52.04359445582143
1264,41.6719131185334
1265,38.68672775632179
1266,-1.4332235447793515
1267,-75.30055618018284
1268,-55.8202786987098
1269,-83.17866831441675
1270,37.26705424522599
1271,26.23283567047303
1272,-75.6196348725681
1273,123.41039891982489
1274,-45.94122412611664
1275,-39.63580298641725
1276,126.39775699126724
1277,-74.38147191888443
1278,-8.03041624961442
1279,28.323559957022205
1280,-58.366996161181696
1281,-78.17367163586701
1282,-84.8317237954841
1283,-17.35221642354627
1284,215.31243568733996
