,0
186,104.67425229966236
187,40.06261028507594
188,218.44760686492657
189,-5.543413314286892
190,-31.679221354881385
191,-71.46860799587475
192,1.325836054446589
193,74.90209788552436
194,61.27787624766209
195,6.822302637509319
196,1.8730503969377545
197,25.12870706842913
198,43.01915214015833
199,332.5107344656347
200,71.23862091903452
201,-4.409255306337389
202,126.9438255736934
203,187.92027079914757
204,-26.329695283187903
205,348.6259580997013
206,25.792355955567167
207,-50.63168201244579
208,-68.02546385975047
209,-78.05058009281537
210,-79.26267423983849
211,-53.256325937455756
212,-82.45980221759483
213,109.63280771943886
214,33.418554016742284
215,-71.71264060219583
216,-25.776472747381078
217,-6.718089289416359
218,250.0708208628059
219,19.226511452520157
220,-85.37565384605105
221,33.25366500123199
222,-29.68551152993975
223,20.933372918614673
224,-14.847512775387317
225,-8.761635389322583
226,56.459530316916506
227,-84.16733685923813
228,-70.94187009549664
229,-52.30543130500017
230,-37.94610480853341
231,-9.212961461742877
232,-62.76869063108687
233,-85.50646087491018
234,-27.89076400208288
235,-80.92857849971965
236,31.668923462118745
237,-49.13348040993903
238,-49.319468683771596
239,-53.949110137407764
240,-6.757023199378693
241,-85.28333986141635
242,-64.2509170771301
243,-73.08647777413232
244,-51.53591153471012
245,78.83836962802243
246,-7.301674544933833
247,-67.48516399819766
248,-65.65576243030102
249,-84.7969158944513
250,65.40741020811319
251,-40.82452428759214
252,92.42490502324154
253,-37.397905161106515
254,-29.33904015755765
255,-24.359741960046808
256,-88.14420447529534
257,16.830925301864724
258,-14.350840724443886
259,23.13945974302383
260,-86.12326464072721
261,-80.12629498178643
262,-59.43435577051044
263,122.22646752384156
264,7.418764220182668
265,-31.082858795071793
266,-81.0270936859111
267,-78.02120138049641
268,217.09442100068264
269,37.298626200081145
270,-68.35573118069273
271,-57.55523381223025
272,74.90209788552436
273,-28.89477795357897
274,-65.93734358823374
275,23.288436993495154
276,154.07777674298305
277,-51.61119041706656
278,-73.94362609062175
279,-46.203669000362666
280,-40.79977658054295
281,-44.612914501730046
282,82.99587794706518
283,-22.027672556953913
284,27.28949977271829
285,-86.14004109332949
286,-3.8325112863415223
287,-17.389231177221866
288,-73.03417585476392
289,158.9363664292314
290,-4.54181093262968
291,-79.3109514641201
292,43.56385713450649
293,14.67873429452107
294,33.21761974332567
295,80.53606576604709
296,-43.58589529455963
297,88.84647093271069
298,-58.20974948309899
299,-82.8325018855156
300,-47.936315928775656
301,101.89501513300004
302,-16.027044048025363
303,103.5411248123697
304,-75.19920622594825
305,-67.04084724343016
306,-24.653693973192343
307,11.113434892895322
308,-2.4834494845557535
309,-49.20766018210224
310,-67.65908613209652
311,-67.34923590749585
312,-61.81755205048407
313,65.74710359338675
314,-58.71861478994254
315,-59.253305186545624
316,-6.398850037068956
317,161.31846844680015
318,103.83842970069269
319,234.30219851174357
320,-59.04244566934466
321,-33.0567146718917
322,160.5534200415956
323,-34.1261773371502
324,-72.69643115163066
325,-38.45868295473877
326,-2.9346792666048906
327,101.89501513300004
328,-65.77938501452807
329,-19.362787620583173
330,-84.32407120455028
331,187.50373269537258
332,25.031071524193926
333,-84.3040205806447
334,-52.31880533893831
335,197.49939753627712
336,-47.8965655248028
337,90.27160906181719
338,56.603108740119346
339,41.7370223091702
340,-86.37361236709124
341,9.784704694930273
342,32.53880357382067
343,-39.324208713426536
344,-17.27309566463217
345,-27.728765887389812
346,-77.02826763585159
347,-46.146928926426696
348,-85.01899814134643
349,2.328750624963164
350,0.40144180592974876
351,-81.20123369936897
352,-75.46868974636935
353,-74.47900317986918
354,-9.205092845179394
355,-73.17064198259675
356,-82.88244404801367
357,48.58024812026552
358,-80.96963918335857
359,-65.93501958662155
360,1.1478460965344381
361,-62.0384660118428
362,-21.209334822846728
363,-84.98990737322639
364,-18.550680557828755
365,-34.480469640363175
366,0.6103383048434167
367,74.73315706146435
368,-48.248735260425626
369,300.2789268829401
370,-66.09266605887292
371,17.39795766939994
372,-1.954937787719855
373,-31.7006450786353
374,-48.09773999841603
375,-35.68008610234766
376,29.74154689661181
377,-84.05298544434373
378,-49.245403469499614
379,-67.94912128252072
380,151.31684047501753
381,38.7550682095608
382,-54.55567158301163
383,-80.80736170390149
384,4.763342448710415
385,16.60360519947362
386,-78.74613269920313
387,69.39061720892815
388,-88.80851071330251
389,-73.01101791774715
390,-84.50077502141762
391,1.6637028747059577
392,-66.10386159782327
393,-26.541400600953427
394,-30.6602633150822
395,-61.689406310166646
396,22.192313423690653
397,14.581753617433975
398,187.92027079914757
399,-55.480168338442766
400,136.41608881010353
401,127.7243700639879
402,113.1269323491756
403,-2.9981397916429278
404,-62.06067236073632
405,-59.63090964277051
406,-66.35974792809134
407,37.148334484375695
408,-1.7267378487478517
409,81.66379833289652
410,-14.729675991919562
411,-37.016132183074895
412,-48.61433163022588
413,-10.671231845448991
414,-71.23375425457314
415,-79.02921696438248
416,-8.88001446612622
417,-79.78085959156456
418,300.2789268829401
419,94.80450237789351
420,37.609143255289204
421,139.8819860820892
422,-61.241708207357604
423,76.38685896275946
424,-62.776187585717544
425,-84.55400755892731
426,151.29374224944678
427,35.11391486872575
428,-76.41403773687313
429,138.89491172496852
430,-51.43973909366209
431,-58.04832572988181
432,-63.7118475563175
433,-75.87141654729008
434,-69.84525319206419
435,143.67787828322818
436,-30.126009289533997
437,-39.53137951192208
438,-22.82220037742316
439,80.99481080285261
440,62.96679398759034
441,51.2129451715611
442,-47.574321172378426
443,-19.737437990425274
444,-73.5705350854914
445,-83.11097119411579
446,-79.81055285843121
447,-41.63795689007146
448,-80.92434859300545
449,161.31846844680015
450,-61.30555110675199
451,-32.71403299660887
452,-32.89972199089018
453,-29.738234417357788
454,-72.7994809902832
455,143.67589718464913
456,6.695775754641761
457,-82.71347103200868
458,-11.156602310287676
459,-2.687335745760561
460,-47.936315928775656
461,61.715133332905324
462,-82.00933034631313
463,80.84381653236075
464,-58.84053822636549
465,223.71995843162247
466,-32.98977575535247
467,-35.59625009753828
468,-86.17962573898575
469,-83.77040746399794
470,-80.92080114954763
471,-24.981143097797943
472,72.55425245887679
473,183.44057445029048
474,-47.47849975436358
475,-57.778531269923704
476,-85.19553570688504
477,133.46992371927337
478,57.85729571309781
479,94.28515727089132
480,101.89501513300004
481,7.430130425769929
482,-52.253837346914004
483,-84.43808680972383
484,-14.773959204456505
485,-80.62149258984513
486,-48.26215517750025
487,-68.60434737185376
488,-60.84898471357416
489,-6.555526987853338
490,220.11179698105263
491,-48.24200794140422
492,12.566071634480561
493,-70.18399080393773
494,-40.58627798674594
495,-82.88244404801367
496,126.8806844505632
497,-79.96337978174078
498,-30.25771328069291
499,54.98305442114698
500,-40.9663392131833
501,-68.49471035338838
502,-84.9245144750475
503,106.97310026080694
504,67.43162105607136
505,-44.384671057797966
506,122.95057654777072
507,-15.859284517517885
508,-4.91206642402741
509,-34.87089134110143
510,58.162987725726374
511,-17.96714800389339
512,-45.929013671704155
513,68.73019714749056
514,-30.25771328069291
515,-83.36109738424769
516,14.039424008562253
517,-70.92948041431652
518,-86.30260728563931
519,-62.67011744080204
520,-77.68874612690354
521,-1.124752766438655
522,23.22303055855799
523,-14.737380484709709
524,-80.43726661474004
525,-14.737380484709709
526,-27.622038530410013
527,45.123815753394055
528,-59.71535352136977
529,-57.09927005941174
530,-75.93922293228762
531,0.21732270972202358
532,-70.77921575152214
533,-84.75942930963252
534,-81.80923757538284
535,-3.123775547064331
536,242.53458300124728
537,-82.03519869894856
538,-49.24662404774916
539,-73.93072774174111
540,-82.00658724883647
541,-78.29946334104528
542,-39.028838035875886
543,31.676747725780285
544,-84.20231260938769
545,-59.72357612674293
546,-9.338063270563431
547,170.41369650330194
548,51.18782206600852
549,7.800988345735606
550,-83.29599121067744
551,-65.7265392756599
552,-7.139610224967296
553,-74.04473664789441
554,-57.7156009631099
555,32.50490228196073
556,-75.20455886864008
557,-31.7006450786353
558,-78.14851991863895
559,300.2789268829401
560,187.50373269537258
561,-52.20445096107272
562,97.90317967611429
563,146.7947609363426
564,101.89501513300004
565,16.60360519947362
566,-41.31203921722953
567,-83.083714035161
568,-22.329340456143587
569,2.3641760302586845
570,-22.416062236558822
571,219.1136222288431
572,-84.57025953538637
573,-33.69119550029525
574,25.122237275768544
575,-65.6298833441465
576,-35.344838747720225
577,-38.30943455745184
578,9.95945079565924
579,63.89044921572811
580,-60.985548616599665
581,63.47550515588349
582,29.719874892345512
583,172.391242000309
584,19.250813928862694
585,-81.60112508687116
586,-15.942982388339885
587,-24.69324739890225
588,-8.91065027209593
589,-13.226481748816662
590,35.67235108959737
591,72.83902706456963
592,-80.78405259802673
593,-39.83987963598065
594,-43.222698024837534
595,-3.2785196177466567
596,160.5534200415956
597,-58.87066953704478
598,-9.753766237733553
599,-0.9554762706063925
600,-78.46621379841542
601,170.9802341323842
602,179.50789651767036
603,-21.505892753966545
604,-85.36313402876173
605,6.943864000895288
606,42.15431290444364
607,-11.661033705384341
608,-51.173867743244834
609,-68.08612500742643
610,78.86377060727926
611,-86.91108880338192
612,-48.89947673152601
613,105.91197929399746
614,-51.93366446122226
615,-52.937795442088344
616,-82.04984842450536
617,-32.13602833656169
618,-74.03847052380776
619,22.445126716384422
620,-30.25771328069291
621,-0.8188292851380383
622,-86.7953322215125
623,-85.20411043849847
624,-55.628277520138184
625,-43.71096312139367
626,0.8747066128912095
627,81.5625109126481
628,-51.32721647258036
629,16.45306197820535
630,174.0770876370245
631,36.676543803315646
632,-83.5083640574006
633,20.57666330273134
634,-51.08804116010533
635,106.97310026080694
636,-81.4513328720053
637,0.34208512163757865
638,50.91150161372196
639,-11.156602310287676
640,31.389974253615037
641,-50.93037858156983
642,-29.404730429613096
643,64.69076610546236
644,-71.76806078457125
645,-34.89022965208747
646,106.76418539665607
647,-48.24200794140422
648,-31.744726403881707
649,-74.43125866584798
650,-78.6858977307479
651,-7.139610224967296
652,-85.37723108397263
653,-7.602354689659657
654,-53.32522506486769
655,-49.15298241190841
656,-77.8349853125735
657,-56.61304757674172
658,-36.31905022238792
659,4.73996943954998
660,-84.50558418465137
661,-71.28112616821842
662,-74.07599473982383
663,-42.582218825384615
664,-61.03074772737481
665,300.2789268829401
666,-12.622690948160944
667,-75.3220481061327
668,-48.24200794140422
669,85.48845819963243
670,180.09159114875484
671,-36.28124044806812
672,-33.52692815449946
673,-83.01225379501993
674,179.32319300030406
675,-51.873167329963344
676,-84.2013168535311
677,-8.918277911847758
678,-24.99797849435293
679,-31.7006450786353
680,-84.17316891086786
681,48.62121425753192
682,-80.95779918330452
683,-19.148922888787748
684,-84.31681031579836
685,-24.193533687393508
686,-48.29822234717881
687,-78.4104280793697
688,-26.46627609237204
689,-49.406654949384304
690,91.81202814804475
691,-71.71240037724172
692,159.48461344071256
693,103.5411248123697
694,186.46071997066713
695,171.7309833206113
696,122.41247348785149
697,22.765569804752708
698,-44.63037954128397
699,-75.6161854907996
700,90.97479162972894
701,-70.55165532496866
702,-76.82925305142062
703,-26.034488504611634
704,-64.58250482304385
705,-60.231617097824895
706,-9.08390124658427
707,61.00816397903404
708,101.89501513300004
709,29.570370071429846
710,171.08316987504375
711,125.65777531107263
712,-68.86472502904539
713,-23.203377280853356
714,20.64289397850232
715,-85.24610004018598
716,-47.47878320635733
717,-31.71868123901751
718,-6.213490489822976
719,-86.06632388541173
720,-23.83778209357476
721,-73.65475244518379
722,-80.53900877137525
723,-22.60427595183137
724,234.30219851174357
725,-82.29854691849039
726,-23.711303449637764
727,4.894880727833946
728,36.4240375827904
729,-71.71817587019342
730,66.91683127388349
731,94.80450237789351
732,135.02186586459155
733,-38.69797664371159
734,2.3349192996956316
735,-60.352486860540225
736,-67.92617300917259
737,18.56049294716933
738,-78.67068445066396
739,43.835378663017714
740,-72.9455297173448
741,-78.84541461512732
742,-61.130102259954654
743,219.1136222288431
744,-80.92080114954763
745,-62.76148857298436
746,-20.777329790050143
747,-63.1406309638511
748,-41.09267720384135
749,-61.624214936612795
750,-80.09548501054716
751,161.31846844680015
752,-80.9110533223571
753,-60.96615010119016
754,-32.45781608044868
755,-66.13552155000488
756,210.26436068724132
757,89.7535960478545
758,-54.56571376982959
759,80.53606576604709
760,-57.60814178900792
761,-16.40022107433322
762,109.50181249179803
763,60.87611103067252
764,206.31388986156205
765,-85.66356663100795
766,-61.93862955047196
767,38.39664696913361
768,-40.6993474127285
769,171.7309833206113
770,78.83836962802243
771,68.11172252575487
772,69.24496714386389
773,-85.68669330204895
774,-57.292790713443466
775,-26.402076996100774
776,6.92558753622516
777,-10.099358593317369
778,7.962031337286438
779,-78.05471289763744
780,-61.24749047697227
781,160.5534200415956
782,-10.862592779128187
783,190.9020808039638
784,-72.91668022044712
785,180.09159114875484
786,37.443197380423854
787,72.38221326184846
788,33.86922266666041
789,-78.75266928264479
790,37.296254156632685
791,-24.367908615202342
792,-84.14839708378308
793,36.11964595541987
794,215.31233557337734
795,264.43370167083896
796,-26.78638478517885
797,-14.737380484709709
798,114.66704201584595
799,-14.163796316111723
800,20.919694359437575
801,-79.56895523328011
802,-8.200791717174072
803,-55.78824932345583
804,93.22047494832064
805,-3.397217941055861
806,-50.359055353323555
807,-25.95088277640382
808,-50.033687777647835
809,-84.70022817592476
810,-81.28466874277842
811,-37.41519188789619
812,-32.122829771661856
813,-27.36703619019584
814,-79.01438350368818
815,45.85494238922095
816,-28.498758035146835
817,3.966835178119029
818,136.464527700531
819,-82.23918145464056
820,31.573727970286694
821,54.12315940604476
822,-30.25771328069291
823,161.50317196416646
824,-11.386294456127244
825,-82.30378801713697
826,-39.66487636658279
827,-29.738234417357788
828,11.03130723711668
829,70.73449882196688
830,80.53606576604709
831,183.43820240684204
832,-52.6614325217728
833,-82.02543227063516
834,20.933372918614673
835,71.14155023563892
836,-41.19225140813231
837,-67.30260429389148
838,-28.498625257808133
839,-84.31578155900372
840,72.79799718783678
841,-61.34380111504925
842,-67.80254616614113
843,-75.47295550286499
844,23.772322644284912
845,-11.156602310287676
846,-28.551248961460587
847,-80.40212682387038
848,-82.27406049756429
849,108.75727697203983
850,-81.93764372875978
851,-65.64791852681093
852,-52.19561738853387
853,-85.98428122632568
854,-85.27023537094541
855,-16.190735515154778
856,-77.83881446460954
857,-44.58556332934498
858,98.65026600730008
859,-13.17964748290751
860,126.8806844505632
861,-5.432958740604553
862,-79.35471430983036
863,-55.627327719443535
864,-74.29777058618069
865,-55.629227320832825
866,-32.344515233458054
867,-54.77483724652498
868,-83.10171199947831
869,-68.38424416791499
870,-36.532982471972694
871,227.9404682517117
872,-83.6038891347917
873,-84.77000930455567
874,-16.28940973045675
875,14.173936537894479
876,-11.966051994998924
877,95.22157932152744
878,-55.86714240237552
879,-27.875763050197992
880,-1.3391888088219104
881,-85.8636308440793
882,6.991441875010697
883,-73.92912333274522
884,-18.060472887069324
885,-59.046724656410724
886,-53.256325937455756
887,201.0883862346377
888,-4.366927418679159
889,101.10087694141114
890,179.03322675146197
891,18.030003358931072
892,27.60648055870357
893,159.48461344071256
894,-60.94859326407099
895,-46.377570872960916
896,-55.04435994953754
897,-80.03519653525089
898,-70.75224545563943
899,-48.24200794140422
900,187.92027079914757
901,37.532310925252375
902,18.439765991482677
903,-33.347129858956244
904,-21.203128369181023
905,93.55324777999178
906,-80.20293923421234
907,-4.9164640667021136
908,-29.880928269432207
909,136.63330730572912
910,178.80409878744658
911,75.78978685254293
912,88.34444750029715
913,-65.32209871261362
914,-22.60427595183137
915,-84.5489088896894
916,-79.8517857049798
917,-84.16800935790363
918,1.2685447943399013
919,-45.77612039774494
920,-47.1477423839706
921,90.0640591578673
922,-71.45684311136128
923,70.18299321954478
924,96.45448187452931
925,-74.4920159388427
926,-57.89663780234639
927,1.514063692040282
928,12.035761951172473
929,-71.6191482300576
930,-68.51879967941017
931,-78.31148795997379
932,76.38685896275946
933,-83.19170703569722
934,-69.4733331382918
935,-63.896803227507995
936,-79.82352839565242
937,-42.28055888064942
938,17.488811938113955
939,54.974063959430794
940,-44.2216302080218
941,-42.53663717125869
942,-72.0222175291481
943,-30.315882940527047
944,-61.82788784427374
945,-84.34825080919083
946,-87.17724021285312
947,-25.633065353754915
948,-51.10839490255059
949,-75.92994429062608
950,-21.523585029061245
951,-28.328186207352747
952,-49.937183756003165
953,7.418764220182668
954,7.450326950778043
955,-64.12855417238342
956,-59.412650046260715
957,-32.0655916186388
958,-77.30502585379945
959,-81.00547263263014
960,-71.99970238730825
961,-29.851954964541275
962,-72.78101336692312
963,332.5107344656347
964,185.38659631796787
965,159.48461344071256
966,-16.578844584546424
967,65.14471602182614
968,20.60259585752909
969,106.97310026080694
970,-69.81779652589557
971,47.289566905501054
972,-83.14682117472327
973,-78.04442171358772
974,56.174296476633245
975,49.937441808852654
976,-24.539821868549875
977,78.83836962802243
978,10.29156540928163
979,-47.20476020777662
980,-46.65090977023182
981,-85.22054721809816
982,-42.94335959223418
983,-46.63963690008313
984,-76.53730977093274
985,-54.36717440341302
986,3.2047186269870087
987,30.192917740216128
988,-82.03434302736085
989,12.00414005256775
990,-62.54072102606823
991,-78.46993254942933
992,-4.240789048909151
993,-5.181735748619184
994,-27.16119374705758
995,187.92027079914757
996,-78.0178817002426
997,-5.686181968877537
998,-27.07786298423711
999,-55.50282251000761
1000,-67.48516399819766
1001,2.5034126580691454
1002,-59.342671895449406
1003,-1.6896370574669564
1004,-84.74408536667919
1005,-82.05795269740578
1006,-76.96467657896525
1007,-76.8488861762259
1008,-84.05944298570111
1009,23.673579734176844
1010,-83.64037562369771
1011,-30.210725658007604
1012,-20.968809451206855
1013,-32.65414135594238
1014,147.36413700396264
1015,-14.250368633719111
1016,-62.81246495073918
1017,-82.90803833712634
1018,-22.60427595183137
1019,-78.62500410284456
1020,37.296254156632685
1021,64.40968807513183
1022,274.4281872141574
1023,32.53635355810495
1024,-11.156602310287676
1025,219.1136222288431
1026,-62.17127192824196
1027,-84.76520159999595
1028,-44.2764809591636
1029,159.07043825427303
1030,-73.6251815907076
1031,-47.90649347857251
1032,106.97310026080694
1033,-8.29205661686894
1034,-55.333706158685594
1035,132.10792119076152
1036,-61.48397465705015
1037,-84.58812118155497
1038,-73.2886849766452
1039,-28.32977158166506
1040,25.031071524193926
1041,-77.60385213639769
1042,-42.334778678148474
1043,134.5219334422384
1044,1.684966564733702
1045,-63.24676547762113
1046,-76.00835293206298
1047,220.11179698105263
1048,-77.69534414473557
1049,-81.5064105504418
1050,6.129722321230347
1051,14.88517065237806
1052,5.652501630391519
1053,-65.78131626052557
1054,42.74947652791356
1055,-43.65410486999327
1056,-66.62166340972904
1057,17.388769794405174
1058,9.52797135754913
1059,-7.27940278130151
1060,-80.24871811894859
1061,-84.75021543902444
1062,-83.01882416592787
1063,-25.7887511949399
1064,-68.37725573941532
1065,-58.036881770103605
1066,-29.215533522621115
1067,-66.15927947639706
1068,-85.19485833141283
1069,36.159583957085275
1070,-57.941705555870705
1071,-35.44445789463791
1072,25.031071524193926
1073,-71.56082451738936
1074,8.401713863986158
1075,-9.451580463711608
1076,61.948550098840656
1077,-77.36627728717572
1078,-73.78403148745869
1079,16.830925301864724
1080,-27.537886878073753
1081,-54.86604000664333
1082,56.98133112111528
1083,206.31388986156205
1084,-30.97640269120819
1085,-64.38498185689436
1086,-40.362999897283956
1087,-84.24434792329066
1088,-55.72460860653886
1089,101.10631517517878
1090,-48.7169629704585
1091,52.387304059659044
1092,77.9796559518904
1093,-82.61792389289778
1094,15.644758126382579
1095,13.11150787282635
1096,-51.9732487884639
1097,1.2007647151388015
1098,159.48461344071256
1099,-59.7812750861935
1100,2.717682555951001
1101,-17.8671657613495
1102,-79.09122343948246
1103,-44.412222837757874
1104,-40.029965629662506
1105,-83.01691749801252
1106,-75.4355987291032
1107,-73.01155126532244
1108,75.92980151377282
1109,-82.24450809457693
1110,-71.72241458681486
1111,-84.2625377987532
1112,-46.76322549872904
1113,81.1722445905218
1114,-16.029813588324703
1115,171.09021779341688
1116,332.5107344656347
1117,-86.91108880338192
1118,47.434047666955784
1119,187.50373269537258
1120,-67.77660800880358
1121,3.7322582696477626
1122,-4.987858488218045
1123,-68.93902811230937
1124,-70.65226874922149
1125,-27.3096796262129
1126,-52.253837346914004
1127,126.8806844505632
1128,74.90209788552436
1129,-67.76034225544849
1130,69.78638599126992
1131,-35.397289485778344
1132,171.7309833206113
1133,-34.14829328474085
1134,161.31846844680015
1135,-21.586259568981042
1136,-64.31655182448398
1137,-74.77500289785982
1138,-25.327425281189413
1139,78.83836962802243
1140,-52.253837346914004
1141,36.62626971994025
1142,190.92729489719574
1143,-67.2596189369242
1144,31.182882296035693
1145,-46.37096396947168
1146,-44.74579770582393
1147,-79.20330148733471
1148,-38.712569433104306
1149,-76.56859072386943
1150,-86.10085520695256
1151,-86.6099260459574
1152,32.593767475713946
1153,-84.47916069623341
1154,-73.69037959575138
1155,4.845060947010798
1156,-46.1452834078912
1157,-43.94130212292744
1158,62.89052131617569
1159,-2.311751475536952
1160,-85.890231069376
1161,106.97310026080694
1162,92.01010724719039
1163,80.53606576604709
1164,-40.362999897283956
1165,152.08932542131822
1166,78.00412824185365
1167,-67.3854319752046
1168,-79.39896091634468
1169,-64.12167600371313
1170,-30.729977012824286
1171,4.59385415127151
1172,-83.77951111175557
1173,26.232134399101167
1174,67.17112619198132
1175,-77.91628683729043
1176,-76.00835293206298
1177,-70.23973391971494
1178,-50.205272719190724
1179,-46.146928926426696
1180,-75.33052465925451
1181,-81.20926214073035
1182,27.517610138710634
1183,-66.32849652030113
1184,-18.73154760820513
1185,292.0499073617089
1186,-13.758242540192123
1187,-69.2385533007845
1188,-74.97282807867593
1189,16.830925301864724
1190,17.999541446270754
1191,60.980086486554406
1192,45.30054682512227
1193,-85.54459235758767
1194,-81.07295954413756
1195,3.660818158457996
1196,-0.2952821951784579
1197,-21.738632993319282
1198,0.13912226283144985
1199,-74.95183092454872
1200,-81.47079485733175
1201,9.180485852408939
1202,34.30516730993727
1203,44.75552323086368
1204,-54.77483724652498
1205,-86.31771523015976
1206,-80.7059634387866
1207,-44.882516357570964
1208,-82.76771585173253
1209,-79.03839050220982
1210,205.62378163689678
1211,-57.17010018422985
1212,31.619684422080912
1213,130.93237616164728
1214,-2.687335745760561
1215,25.47850730773728
1216,141.74392307051335
1217,-72.72170092116288
1218,-75.43503773333424
1219,-43.691930845303865
1220,-35.32067242250798
1221,-13.952086418101736
1222,-48.24200794140422
1223,78.59458916923316
1224,-24.367908615202342
1225,41.251234753877156
1226,172.6104328381286
1227,66.42254582886625
1228,216.77434918033094
1229,-74.80966795592735
1230,168.7984506359235
1231,-84.8744164285017
1232,-75.16870453759766
1233,-82.7751556785936
1234,-26.82667440639284
1235,108.04859437015314
1236,46.437701005062294
1237,-1.4741739000182787
1238,15.302054516603125
1239,-80.78236217502109
1240,-79.77977876446668
1241,-56.250531314341224
1242,-73.84266775658254
1243,41.12491841953555
1244,78.83836962802243
1245,-51.000736496490575
1246,-11.386294456127244
1247,-82.37711003344735
1248,-80.88683205788014
1249,106.72601280925433
1250,-4.406889819787492
1251,-52.253837346914004
1252,-78.4451846517997
1253,-29.80552886729575
1254,68.82139306526973
1255,-57.82925117336081
1256,-63.00605096376261
1257,24.820115168944046
1258,17.488811938113955
1259,12.924474394246536
1260,16.830925301864724
1261,-79.61883850494499
1262,17.857688405092734
1263,-52.04407289279226
1264,41.6712033272262
1265,38.68602492944542
1266,-1.4347681089771172
1267,-75.30186146913628
1268,-55.8207336617014
1269,-83.179083458887
1270,37.26979334716148
1271,26.23450644254963
1272,-75.62107973619698
1273,123.40931705687696
1274,-45.941769739937655
1275,-39.63625196396818
1276,126.39665193527006
1277,-74.38220909040453
1278,-8.028563250298356
1279,28.322918175872964
1280,-58.367540673480725
1281,-78.17432721155448
1282,-84.83217475023112
1283,-17.35371910231664
1284,215.31233557337734
